count,hate_speech,offensive_language,neither,class,tweet,new_class,cleaned_tweet
3,2,1,0,0,Minus all the retarded poor bots.,0,minus all the retarded poor bots
3,0,3,0,1,Miss ma niggah leo,2,miss ma niggah leo
3,0,2,1,1,Miss these scary hoes! :) http://t.co/FzB57YsXVz,2,miss these scary hoes happy url 
3,0,3,0,1,Miss you lil bitch @xMASON4LIFEx http://t.co/TqmMnmkCyN,2,miss you lil bitch url 
3,0,1,2,2,Mississippi state fans are the best to just mock. It's so easy. Poor state. It's hard getting wins against top 25 opponents. #FailState,1,mississippi state fans are the best to just mock it so easy poor state it hard getting wins against top opponents fail state
3,0,3,0,1,Missouri got them swag fags lmao,2,missouri got them swag fags lmao
3,0,3,0,1,"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill &amp; Calliou...",2,mitt romney gone take away weave if he become president hoes gone be walkin around looking like lil bill calliou
3,0,0,3,2,Mitt Romney hates big bird. Fascist.,1,mitt romney hates big bird fascist
3,0,3,0,1,"Mix it up, bitches.",2,mix it up bitches
3,0,3,0,1,"MoNique made a whole fucking career offa call slim girls ""Skinny bitches"". She lost the weight (BECAUSE IT WAS UNHEALTHY) and now she's done",2,monique made a whole fucking career offa call slim girls skinny bitches she lost the weight because it was unhealthy and now she done
3,1,2,0,1,Model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties!,2,model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties
6,0,6,0,1,Modern day singers talk about the same shit rappers talk about lol....hoes,2,modern day singers talk about the same shit rappers talk about lol hoes
3,0,0,3,2,"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)",1,molly and ellie need the teas so cafe shaw bound i go everyone else is off to amsterdam i could not get time off so hey ho
3,0,3,0,1,Molly make bitches crazy,2,molly make bitches crazy
3,0,2,1,1,Molly's that bitch you love when she comes but hate when she goes..,2,molly that bitch you love when she comes but hate when she goes
3,0,3,0,1,Mom just called me a rude ass hoe #rude,2,mom just called me a rude ass hoe rude
3,0,2,1,1,Mom really came in and found anything possible to bitch about,2,mom really came in and found anything possible to bitch about
3,0,3,0,1,Mom said I couldn't have chocolate milk past nine so I punched that bitch in the pussy #satan &#128526;,2,mom said i could not have chocolate milk past nine so i punched that bitch in the pussy satan
3,1,2,0,1,Mom you've been a real bitch lately,2,mom you have been a real bitch lately
3,0,3,0,1,"Mom: ""heard a song about some guy with bitches, and a long something or other so he could fuck the world for 72 hours or something..."" lolol",2,mom heard a song about some guy with bitches and a long something or other so he could fuck the world for hours or something lolol
3,0,3,0,1,"Momma always told me I was crazy , am the hoes say I'm amazing but I don't listen to a lady !",2,momma always told me i was crazy am the hoes say i am amazing but i do not listen to a lady
3,0,3,0,1,Momma always told me I was crazy and the hoes say I'm amazing but I don't listen to a lady,2,momma always told me i was crazy and the hoes say i am amazing but i do not listen to a lady
3,0,1,2,2,Mommy said no pussy cats inside my dawgs house,1,mommy said no pussy cats inside my dawgs house
3,0,3,0,1,Moms is a hoe...a disrespectful one &#171;@JusDahl Y'all bitches are trash http://t.co/bDftUen6Rm&#187;,2,moms is a hoe a disrespectful one you all bitches are trash url 
3,0,3,0,1,Monday like Saturday bitch#Turnup,2,monday like saturday bitch turnup
3,0,3,0,1,Money &gt;&gt;&gt;&gt; the best pussy,2,money the best pussy
3,0,3,0,1,"Money ain't a thang, bitch that's a lie. It only controls every bitch that's alive.",2,money ain t a thang bitch that a lie it only controls every bitch that alive
3,0,3,0,1,Money can't buy you love so I don't pay for no pussy,2,money can not buy you love so i do not pay for no pussy
3,0,3,0,1,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh,2,money does not make me happy one bit money makes me feel more comfo able if anything i can get pussy being dead ass broke tho tbh
3,0,3,0,1,Money first woman second but you hoes are last !,2,money first woman second but you hoes are last
3,0,3,0,1,Money has bin on my mind lately so I think its time to leave the hoes alone and get with the program &#128176;,2,money has bin on my mind lately so i think its time to leave the hoes alone and get with the program
3,0,1,2,2,Money hungry hoes they can never get a crumb,1,money hungry hoes they can never get a crumb
3,1,2,0,1,Money make bitches fuck and niggas steal,2,money make bitches fuck and niggas steal
3,0,3,0,1,Money only impresses broke bitches.,2,money only impresses broke bitches
3,0,3,0,1,Money over bitches even though I love ladies,2,money over bitches even though i love ladies
6,0,5,1,1,Money pussy &amp; freedom!&#128079;&#128588;&#128175;,2,money pussy freedom 
3,0,3,0,1,"Money, hoes, cars and clothes",2,money hoes cars and clothes
3,0,0,3,2,Monkey see monkey do really Abu,1,monkey see monkey do really abu
3,0,0,3,2,Monkey see monkey doo,1,monkey see monkey doo
3,0,2,1,1,"Monkey see, monkey do, Narnfraud?
Swiftee &amp; Narnfraud = pathetic and disturbed pair of thugs
#mngop proud?
#stribpol",2,monkey see monkey do narnfraud swiftee narnfraud pathetic and disturbed pair of thugs mn gop proud strib pol
3,0,3,0,1,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit,2,monopoly is fucking stupid fuck that dumb ass game bitch ass shit
3,0,2,1,1,"Montana, Wisconsin, Maine, New Hampshire, North AND South Dakota, Wyoming. All places you can move an ex-hoe to and be happy.",2,montana wisconsin maine new hampshire no h and south dakota wyoming all places you can move an ex hoe to and be happy
3,0,0,3,2,"Moral to the story: If you like the Yanks, I'll pretty much do anything you tell me to do.",1,moral to the story if you like the yanks i will pretty much do anything you tell me to do
3,0,3,0,1,More disability bigotry from the left RT @Icampintense: @AaronWorthing @CarolCNN @CNN how can you defend Palin and her retards?,2,more disability bigotry from the left how can you defend palin and her retards
3,0,3,0,1,Moreno be a little bitch. You dumb bitch.,2,moreno be a little bitch you dumb bitch
3,0,0,3,2,Morning terror read: 99% of the ocean's trash is gone and no one knows where it went &#8594; http://t.co/CwC2LWCV3T,1,morning terror read percent of the ocean trash is gone and no one knows where it went url 
3,0,1,2,2,Morning trash http://t.co/xba6WWVO7m,1,morning trash url 
3,0,3,0,1,Most Jordan's that dropped in 2014 were trash only fucked with like 3 pair and that's including the columbian,2,most jordan that dropped in were trash only fucked with like pair and that including the columbian
3,2,0,1,0,Most niccas broke but always n the limelight,0,most niccas broke but always n the limelight
6,1,5,0,1,Most niggas send hate thru the bitches,2,most niggas send hate thru the bitches
4,0,4,0,1,Most of time I be thinking bitch when u gonna give me that pussy,2,most of time i be thinking bitch when u gonna give me that pussy
3,1,2,0,1,Most of you hoes copy and paste but there has to be someone they are copying from. And to you I give you my props,2,most of you hoes copy and paste but there has to be someone they are copying from and to you i give you my props
3,0,3,0,1,Most them niccas I thought was real tried to derail me!,2,most them niccas i thought was real tried to derail me
3,0,3,0,1,Most these bitches ain't real,2,most these bitches ain t real
3,0,0,3,2,Mother Nature hates the Yankees and baseball,1,mother nature hates the yankees and baseball
3,0,3,0,1,"Mother Nature is drunk again, this bitch knows how to party.",2,mother nature is drunk again this bitch knows how to pa y
3,0,3,0,1,"Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy, and my sister to not be a bitch.",2,mother asked what i wanted for christmas this year replied with for her to not go crazy and my sister to not be a bitch
3,1,2,0,1,Mother b is such a bitch&#128545;&#128548;,2,mother b is such a bitch 
3,0,3,0,1,"Mother fuck everything you got going on today because I'm going to Vegas in a few hours, bitch.",2,mother fuck everything you got going on today because i am going to vegas in a few hours bitch
3,0,3,0,1,Motherfuckas tryna hate on my whip acting like they got cooler interior/light up speakers hell nah bitch boys http://t.co/trbopWKAug,2,motherfuckas tryna hate on my whip acting like they got cooler interior light up speakers hell nah bitch boys url 
6,0,5,1,1,Moving has been a bitch this weekend,2,moving has been a bitch this weekend
3,0,2,1,1,Moving is always a bitch.. I'm excited for Dallas though.,2,moving is always a bitch i am excited for dallas though
3,0,0,3,2,"Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE",1,mr president homeland security please ignore any foreign threats and focus your sole attention on our police force acab landofthefree
3,0,3,0,1,Mr.nvr get no pussy u a virginnnn,2,mr nvr get no pussy u a virgin
3,0,3,0,1,Ms St aint no hoe. They fuckin Auburn up,2,ms st aint no hoe they fuckin auburn up
3,0,3,0,1,"Mufuckas been followin me on this bitch, tho.",2,mufuckas been followin me on this bitch tho
3,0,3,0,1,"Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly",2,mum agrees with me ur being a wee moody cunt and you cani deal with the fact i am right annoyed dads being silly
6,1,4,1,1,Mum told me about that guy from one direction puffin on the dutchy nd I was like so? Least the cunt isny a mad smackhead...,2,mum told me about that guy from one direction puffin on the dutchy nd i was like so least the cunt isny a mad smackhead
3,0,0,3,2,Munching on ww crackers &amp; studying NYCs trans syst. Since NYC &amp; I haven't had a thing in over 15 yrs #clubinsomnia #vacay,1,munching on ww crackers studying nycs trans syst since nyc i have not had a thing in over yrs club insomnia vacay
3,0,3,0,1,Murda mook #rip to that shit,2,murda mook rip to that shit
3,0,2,1,1,Murda mook!!!!,2,murda mook
3,0,3,0,1,Music .....you make me sick bitch,2,music you make me sick bitch
3,0,3,0,1,Music is the only bitch I put up with,2,music is the only bitch i put up with
3,0,3,0,1,Music sounds a million times better in my car I love having a sub and new speakers. It's like a mini rave in this bitch. #bumpin,2,music sounds a million times better in my car i love having a sub and new speakers it like a mini rave in this bitch bumpin
3,2,1,0,0,Must have been a light skin hoe &#8220;@CampaignMindy: Lmfao wtf she mean af &#128557;&#128557;&#8220;@TrickingGawd: HE WASNT READY BRUH RIP!! http://t.co/lJRqrdBMfi&#8221;&#8221;,0,must have been a light skin hoe lmfao wtf she mean af he wasnt ready bruh rip url 
3,0,3,0,1,Musta let dem retards out to food shop. One just step on my boots in da Foodtown. Y'all know not to step on a niggas shoes,2,musta let dem retards out to food shop one just step on my boots in da foodtown you all know not to step on a niggas shoes
3,1,2,0,1,Mute it hoe.,2,mute it hoe
3,1,2,0,1,Mutes pussy.. And ***** and ***** smh,2,mutes pussy and and smh
3,1,0,2,2,Muzzled pit bull with throat slit found on side of road in PA http://t.co/fis8QNvlXu via @examinercom HIDEOUS ABUSE THROAT SLIT LEFT TO DIE,1,muzzled pit bull with throat slit found on side of road in pa url via hideous abuse throat slit left to die
3,0,3,0,1,"My ""sister"" use to walk the blade EVERYNIGHT so the way I see it that bitch don't have NO PLACE to try &amp; tell me wtf I should &amp; shouldnt do",2,my sister use to walk the blade everynight so the way i see it that bitch do not have no place to try tell me wtf i should shouldnt do
3,0,3,0,1,My 2014 saying is bitch go get yo nigga hoe cuz I'm gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga,2,my saying is bitch go get yo nigga hoe cuz i am gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga
3,0,3,0,1,My Fantasy reign starts today! Got pussy nigga Los up first lmao...cmon Seattle D cut upppppp!!!,2,my fantasy reign sta s today got pussy nigga los up first lmao cmon seattle d cut up
3,0,0,3,2,"My Hawaiian thought of the day, No Aloha for muzzie pigs, EVER!",1,my hawaiian thought of the day no aloha for muzzie pigs ever
3,0,3,0,1,My Instagram is being a bitch and telling me I can't follow this person fuck this,2,my instagram is being a bitch and telling me i can not follow this person fuck this
3,0,3,0,1,My Instagram song ain't bout me postin pictures it's about how hoes not allowed to post pictures of me and I ain't posting none of them &#128076;,2,my instagram song ain t bout me postin pictures it about how hoes not allowed to post pictures of me and i ain t posting none of them
3,0,3,0,1,My Lil cousin been locked up for 2 years for beating a bitch with. Metal bucket,2,my lil cousin been locked up for years for beating a bitch with metal bucket
